Species_Code,Species,Country,Country_Code,YEAR,Sum of Value
2,Diadromous fishes,Portugal,PRT,2010,3.56513
2,Diadromous fishes,Portugal,PRT,2011,7.9
2,Diadromous fishes,Portugal,PRT,2012,0.6
2,Diadromous fishes,Portugal,PRT,2013,0.8
2,Diadromous fishes,Portugal,PRT,2014,0.5
2,Diadromous fishes,Portugal,PRT,2015,0.7
2,Diadromous fishes,Portugal,PRT,2016,0.5
2,Diadromous fishes,Portugal,PRT,2017,0.3
2,Diadromous fishes,Spain,ESP,2004,107
2,Diadromous fishes,Spain,ESP,2005,154
2,Diadromous fishes,Spain,ESP,2006,251
2,Diadromous fishes,Spain,ESP,2007,255
2,Diadromous fishes,Spain,ESP,2008,267
2,Diadromous fishes,Spain,ESP,2009,268.8
2,Diadromous fishes,Spain,ESP,2010,296.8
2,Diadromous fishes,Spain,ESP,2011,243.88
2,Diadromous fishes,Spain,ESP,2012,240.49
2,Diadromous fishes,Spain,ESP,2013,336.75
2,Diadromous fishes,Spain,ESP,2014,355.7
2,Diadromous fishes,Spain,ESP,2015,270.55
2,Diadromous fishes,Spain,ESP,2016,327.9
2,Diadromous fishes,Spain,ESP,2017,247.11
2,Diadromous fishes,Sweden,SWE,2000,1946.0759
2,Diadromous fishes,Sweden,SWE,2001,2329.6175
2,Diadromous fishes,Sweden,SWE,2002,2289.0046
2,Diadromous fishes,Sweden,SWE,2003,2674.4495
2,Diadromous fishes,Sweden,SWE,2004,3295.9576
2,Diadromous fishes,Sweden,SWE,2005,2990.2601
2,Diadromous fishes,Sweden,SWE,2006,2353.3917
2,Diadromous fishes,Sweden,SWE,2007,1982.9037
2,Diadromous fishes,Sweden,SWE,2008,1623.3753
2,Diadromous fishes,Sweden,SWE,2009,1902.2718
2,Diadromous fishes,Sweden,SWE,2010,1901.9675
2,Diadromous fishes,Sweden,SWE,2011,2151.5088
2,Diadromous fishes,Sweden,SWE,2012,2012.753
2,Diadromous fishes,Sweden,SWE,2013,2116.9087
2,Diadromous fishes,Sweden,SWE,2014,2396.3561
2,Diadromous fishes,Sweden,SWE,2015,2480.4228
2,Diadromous fishes,Sweden,SWE,2016,2292.556
2,Diadromous fishes,Sweden,SWE,2017,1527.3543
2,Diadromous fishes,Thailand,THA,2000,833
2,Diadromous fishes,Thailand,THA,2001,497
2,Diadromous fishes,Thailand,THA,2002,556
2,Diadromous fishes,Thailand,THA,2003,190
2,Diadromous fishes,Thailand,THA,2004,186
2,Diadromous fishes,Thailand,THA,2005,68
2,Diadromous fishes,Thailand,THA,2006,413
2,Diadromous fishes,Thailand,THA,2007,106
2,Diadromous fishes,Thailand,THA,2008,54
2,Diadromous fishes,Thailand,THA,2009,78
2,Diadromous fishes,Thailand,THA,2010,31
2,Diadromous fishes,Thailand,THA,2011,47
2,Diadromous fishes,Thailand,THA,2012,75
2,Diadromous fishes,Thailand,THA,2013,107
2,Diadromous fishes,Thailand,THA,2014,208
2,Diadromous fishes,Turkey,TUR,2000,720
2,Diadromous fishes,Turkey,TUR,2001,690
2,Diadromous fishes,Turkey,TUR,2002,862
2,Diadromous fishes,Turkey,TUR,2003,1100
2,Diadromous fishes,Turkey,TUR,2004,1172
2,Diadromous fishes,Turkey,TUR,2005,2176
2,Diadromous fishes,Turkey,TUR,2006,1738
2,Diadromous fishes,Turkey,TUR,2007,2252
2,Diadromous fishes,Turkey,TUR,2008,2289
2,Diadromous fishes,Turkey,TUR,2009,3070
2,Diadromous fishes,Turkey,TUR,2010,2574
2,Diadromous fishes,Turkey,TUR,2011,2581.5
2,Diadromous fishes,Turkey,TUR,2012,1699.3
2,Diadromous fishes,Turkey,TUR,2013,1541
2,Diadromous fishes,Turkey,TUR,2014,2094.4
2,Diadromous fishes,Turkey,TUR,2015,2034.7
2,Diadromous fishes,Turkey,TUR,2016,1642
2,Diadromous fishes,Turkey,TUR,2017,1576.2
2,Diadromous fishes,United Kingdom,GBR,2000,56.5402
2,Diadromous fishes,United Kingdom,GBR,2001,89.0665
2,Diadromous fishes,United Kingdom,GBR,2002,87.2183
2,Diadromous fishes,United Kingdom,GBR,2003,31.4204
2,Diadromous fishes,United Kingdom,GBR,2004,19.7187
2,Diadromous fishes,United Kingdom,GBR,2005,9.845
2,Diadromous fishes,United Kingdom,GBR,2006,17.1433
2,Diadromous fishes,United Kingdom,GBR,2007,17.7532
2,Diadromous fishes,United Kingdom,GBR,2008,13.1422
2,Diadromous fishes,United Kingdom,GBR,2009,24.1827
2,Diadromous fishes,United Kingdom,GBR,2010,7.8262
2,Diadromous fishes,United Kingdom,GBR,2011,16.0072
2,Diadromous fishes,United Kingdom,GBR,2012,12.1777
2,Diadromous fishes,United Kingdom,GBR,2013,12.3099
2,Diadromous fishes,United Kingdom,GBR,2014,8.669
2,Diadromous fishes,United Kingdom,GBR,2015,3.4842
2,Diadromous fishes,United Kingdom,GBR,2016,7.5766
2,Diadromous fishes,United Kingdom,GBR,2017,7.7461
2,Diadromous fishes,United States,USA,2000,300746
2,Diadromous fishes,United States,USA,2001,340676
2,Diadromous fishes,United States,USA,2002,270372
2,Diadromous fishes,United States,USA,2003,319262
2,Diadromous fishes,United States,USA,2004,348085
2,Diadromous fishes,United States,USA,2005,421059
2,Diadromous fishes,United States,USA,2006,313180
2,Diadromous fishes,United States,USA,2007,414661
2,Diadromous fishes,United States,USA,2008,311920
2,Diadromous fishes,United States,USA,2009,333138
2,Diadromous fishes,United States,USA,2010,370862
2,Diadromous fishes,United States,USA,2011,367028
2,Diadromous fishes,United States,USA,2012,302194
2,Diadromous fishes,United States,USA,2013,497868
2,Diadromous fishes,United States,USA,2014,338910
2,Diadromous fishes,United States,USA,2015,494656
2,Diadromous fishes,United States,USA,2016,264864
2,Diadromous fishes,United States,USA,2017,466449
3,Marine fishes,Argentina,ARG,2000,533720.1
3,Marine fishes,Argentina,ARG,2001,573838.9
3,Marine fishes,Argentina,ARG,2002,652655.1
3,Marine fishes,Argentina,ARG,2003,639461.6
3,Marine fishes,Argentina,ARG,2004,765440.1
3,Marine fishes,Argentina,ARG,2005,707012.2
3,Marine fishes,Argentina,ARG,2006,723974.1
3,Marine fishes,Argentina,ARG,2007,629597.1
3,Marine fishes,Argentina,ARG,2008,619668.7
3,Marine fishes,Argentina,ARG,2009,636999.6
3,Marine fishes,Argentina,ARG,2010,596338.9
3,Marine fishes,Argentina,ARG,2011,562569.4
3,Marine fishes,Argentina,ARG,2012,506799.9
3,Marine fishes,Argentina,ARG,2013,519395.8
3,Marine fishes,Argentina,ARG,2014,484869.332
3,Marine fishes,Argentina,ARG,2015,489441.376
3,Marine fishes,Argentina,ARG,2016,454188.691
3,Marine fishes,Argentina,ARG,2017,428718.547
3,Marine fishes,Australia,AUS,2001,116269.2748
3,Marine fishes,Australia,AUS,2002,130876.78
3,Marine fishes,Australia,AUS,2003,142197.26
3,Marine fishes,Australia,AUS,2004,153478.9
3,Marine fishes,Australia,AUS,2005,158738.66
3,Marine fishes,Australia,AUS,2006,131957.652
3,Marine fishes,Australia,AUS,2007,126011.77
3,Marine fishes,Australia,AUS,2008,119403.13
3,Marine fishes,Australia,AUS,2009,115321.582
3,Marine fishes,Australia,AUS,2010,117493.8
3,Marine fishes,Australia,AUS,2011,107462.4983
3,Marine fishes,Australia,AUS,2012,110589.9
3,Marine fishes,Australia,AUS,2013,106136.59
3,Marine fishes,Australia,AUS,2014,102833.66
3,Marine fishes,Australia,AUS,2015,102726.3
3,Marine fishes,Australia,AUS,2016,124678.66
3,Marine fishes,Australia,AUS,2017,113296.26
3,Marine fishes,Belgium,BEL,2000,25868.378
3,Marine fishes,Belgium,BEL,2001,26471.393
3,Marine fishes,Belgium,BEL,2002,26982.151
3,Marine fishes,Belgium,BEL,2003,22162.015
3,Marine fishes,Belgium,BEL,2004,21340.992
3,Marine fishes,Belgium,BEL,2005,19204.248
3,Marine fishes,Belgium,BEL,2006,17903.486
3,Marine fishes,Belgium,BEL,2007,18797.484
3,Marine fishes,Belgium,BEL,2008,17142.707
3,Marine fishes,Belgium,BEL,2009,15480.515
3,Marine fishes,Belgium,BEL,2010,16236.732
3,Marine fishes,Belgium,BEL,2011,17535.064
3,Marine fishes,Belgium,BEL,2012,18683.643
3,Marine fishes,Belgium,BEL,2013,19787.642
3,Marine fishes,Belgium,BEL,2014,20703.243
3,Marine fishes,Belgium,BEL,2015,19180.318
3,Marine fishes,Belgium,BEL,2016,20516.955
3,Marine fishes,Belgium,BEL,2017,17986.24
3,Marine fishes,Canada,CAN,2000,512534.3121
3,Marine fishes,Canada,CAN,2001,554026.6629
3,Marine fishes,Canada,CAN,2002,532247.9989
3,Marine fishes,Canada,CAN,2003,562116.2076
3,Marine fishes,Canada,CAN,2004,612397.6632
3,Marine fishes,Canada,CAN,2005,621881.1732
3,Marine fishes,Canada,CAN,2006,551083.8545
3,Marine fishes,Canada,CAN,2007,515051.8006
3,Marine fishes,Canada,CAN,2008,461977.4227
3,Marine fishes,Canada,CAN,2009,470021.5442
3,Marine fishes,Canada,CAN,2010,441194.311
3,Marine fishes,Canada,CAN,2011,385586.843
3,Marine fishes,Canada,CAN,2012,350488.575
3,Marine fishes,Canada,CAN,2013,360283.886
3,Marine fishes,Canada,CAN,2014,350853.3294
3,Marine fishes,Canada,CAN,2015,334376.5976
3,Marine fishes,Canada,CAN,2016,400533.3482
3,Marine fishes,Chile,CHL,2008,3294422
3,Marine fishes,Chile,CHL,2009,3283245
3,Marine fishes,Chile,CHL,2010,2357063
3,Marine fishes,Chile,CHL,2011,2778578
3,Marine fishes,Chile,CHL,2012,2310995
3,Marine fishes,Chile,CHL,2013,1558153
3,Marine fishes,Chile,CHL,2014,1886467
3,Marine fishes,Chile,CHL,2015,1466770
3,Marine fishes,Chinese Taipei,TWN,2000,772162.953
3,Marine fishes,Chinese Taipei,TWN,2001,786317.177
3,Marine fishes,Chinese Taipei,TWN,2002,873250.0791
3,Marine fishes,Chinese Taipei,TWN,2003,904626.802
3,Marine fishes,Chinese Taipei,TWN,2004,842172.2425
3,Marine fishes,Chinese Taipei,TWN,2005,886304.2327
3,Marine fishes,Chinese Taipei,TWN,2006,781935.8804
3,Marine fishes,Chinese Taipei,TWN,2007,848216.8624
3,Marine fishes,Chinese Taipei,TWN,2008,743602.49
3,Marine fishes,Chinese Taipei,TWN,2009,705213.5676
3,Marine fishes,Chinese Taipei,TWN,2010,758328.8598
3,Marine fishes,Chinese Taipei,TWN,2011,752019.47
3,Marine fishes,Chinese Taipei,TWN,2012,771995.942
3,Marine fishes,Chinese Taipei,TWN,2013,764560.4549
3,Marine fishes,Chinese Taipei,TWN,2014,825763.9078
3,Marine fishes,Chinese Taipei,TWN,2015,696870.3012
3,Marine fishes,Chinese Taipei,TWN,2016,702914.9881
3,Marine fishes,Chinese Taipei,TWN,2017,641100.8179
3,Marine fishes,Colombia,COL,2012,40240.28327
3,Marine fishes,Colombia,COL,2013,33901.51763
3,Marine fishes,Colombia,COL,2014,37283.35132
3,Marine fishes,Colombia,COL,2015,39587.15015
3,Marine fishes,Colombia,COL,2016,11501.91324
3,Marine fishes,Colombia,COL,2017,45328.33568
3,Marine fishes,Costa Rica,CRI,2000,22749.02911
3,Marine fishes,Costa Rica,CRI,2001,26087.64842
3,Marine fishes,Costa Rica,CRI,2002,24810.76828
3,Marine fishes,Costa Rica,CRI,2003,19197.31507
3,Marine fishes,Costa Rica,CRI,2004,14697.00601
3,Marine fishes,Costa Rica,CRI,2005,15370.73086
3,Marine fishes,Costa Rica,CRI,2006,14704.66846
3,Marine fishes,Costa Rica,CRI,2007,13395.31214
3,Marine fishes,Costa Rica,CRI,2008,13582.64005
3,Marine fishes,Costa Rica,CRI,2009,13192.84207
3,Marine fishes,Costa Rica,CRI,2010,12766.41516
3,Marine fishes,Costa Rica,CRI,2011,15156.4645
3,Marine fishes,Costa Rica,CRI,2012,15656.07591
3,Marine fishes,Costa Rica,CRI,2013,12837.14387
3,Marine fishes,Costa Rica,CRI,2014,13948.50601
3,Marine fishes,Costa Rica,CRI,2015,12251.15522
3,Marine fishes,Costa Rica,CRI,2016,9256.142839
3,Marine fishes,Denmark,DNK,2000,1406532.2
3,Marine fishes,Denmark,DNK,2001,1371982.1
3,Marine fishes,Denmark,DNK,2002,1313438.6
3,Marine fishes,Denmark,DNK,2003,924353.4
3,Marine fishes,Denmark,DNK,2004,966071.6
3,Marine fishes,Denmark,DNK,2005,821239.3
3,Marine fishes,Denmark,DNK,2006,793274.8
3,Marine fishes,Denmark,DNK,2007,577946.3
3,Marine fishes,Denmark,DNK,2008,638222
3,Marine fishes,Denmark,DNK,2009,721476.6
3,Marine fishes,Denmark,DNK,2010,783424.2
3,Marine fishes,Denmark,DNK,2011,665663.9
3,Marine fishes,Denmark,DNK,2012,449597.4
3,Marine fishes,Denmark,DNK,2013,611698.5
3,Marine fishes,Denmark,DNK,2014,683739.7
3,Marine fishes,Denmark,DNK,2015,796389.7
3,Marine fishes,Denmark,DNK,2016,599995.8
3,Marine fishes,Denmark,DNK,2017,832612.9
3,Marine fishes,Estonia,EST,2005,82099.905
3,Marine fishes,Estonia,EST,2006,75929.40943
3,Marine fishes,Estonia,EST,2007,81362.17762
3,Marine fishes,Estonia,EST,2008,83578.13588
3,Marine fishes,Estonia,EST,2009,83931.09348
3,Marine fishes,Estonia,EST,2010,81611.2306
3,Marine fishes,Estonia,EST,2011,65297.59795
3,Marine fishes,Estonia,EST,2012,53697.11128
3,Marine fishes,Estonia,EST,2013,57600.86973
3,Marine fishes,Estonia,EST,2014,57335.8218
3,Marine fishes,Estonia,EST,2015,61154.12854
3,Marine fishes,Estonia,EST,2016,62802.26909
3,Marine fishes,Estonia,EST,2017,69785.717
3,Marine fishes,France,FRA,2000,293033
3,Marine fishes,France,FRA,2001,284394
3,Marine fishes,France,FRA,2002,283186
3,Marine fishes,France,FRA,2003,248315
3,Marine fishes,France,FRA,2004,239903
3,Marine fishes,France,FRA,2005,219599
3,Marine fishes,France,FRA,2006,248525.2
3,Marine fishes,France,FRA,2007,228806.3
3,Marine fishes,France,FRA,2008,204718.6
3,Marine fishes,France,FRA,2009,146379.8
3,Marine fishes,France,FRA,2010,177044.7
3,Marine fishes,France,FRA,2011,210194.92
3,Marine fishes,France,FRA,2012,199362.54
3,Marine fishes,France,FRA,2013,202763.4
3,Marine fishes,France,FRA,2014,201928.46
3,Marine fishes,France,FRA,2015,191447.35
3,Marine fishes,France,FRA,2016,261105.6
3,Marine fishes,France,FRA,2017,256209.85
3,Marine fishes,Germany,DEU,2015,158602.147
3,Marine fishes,Germany,DEU,2016,217775.737
3,Marine fishes,Germany,DEU,2017,227459.096
3,Marine fishes,Greece,GRC,2002,78994.38
3,Marine fishes,Greece,GRC,2003,75729.25
3,Marine fishes,Greece,GRC,2004,78106.96
3,Marine fishes,Greece,GRC,2005,76897.86
3,Marine fishes,Greece,GRC,2006,81414.15
3,Marine fishes,Greece,GRC,2007,78912.32
3,Marine fishes,Greece,GRC,2008,72346
3,Marine fishes,Greece,GRC,2009,70051.47
3,Marine fishes,Greece,GRC,2010,59630.52
3,Marine fishes,Greece,GRC,2011,52519.9
3,Marine fishes,Greece,GRC,2012,50860.91
3,Marine fishes,Greece,GRC,2013,53309.08
3,Marine fishes,Greece,GRC,2014,50559.86
3,Marine fishes,Greece,GRC,2015,53208.11
3,Marine fishes,Greece,GRC,2016,51642
3,Marine fishes,Greece,GRC,2017,55441.5
3,Marine fishes,Iceland,ISL,2012,1322092.565
3,Marine fishes,Iceland,ISL,2013,1342442.851
3,Marine fishes,Iceland,ISL,2014,1067569.922
3,Marine fishes,Iceland,ISL,2015,1303148.99
3,Marine fishes,Iceland,ISL,2016,1065847.861
3,Marine fishes,Iceland,ISL,2017,1147990.739
3,Marine fishes,Ireland,IRL,2007,189076.6964
3,Marine fishes,Ireland,IRL,2008,179326.1345
3,Marine fishes,Ireland,IRL,2009,244741.79
3,Marine fishes,Ireland,IRL,2010,292111.5877
3,Marine fishes,Ireland,IRL,2011,180870.0714
3,Marine fishes,Ireland,IRL,2012,198962.13
3,Marine fishes,Ireland,IRL,2013,218797.8826
3,Marine fishes,Ireland,IRL,2014,249741.1363
3,Marine fishes,Ireland,IRL,2015,211042.6181
3,Marine fishes,Ireland,IRL,2016,208812.4821
3,Marine fishes,Ireland,IRL,2017,221728.99
3,Marine fishes,Italy,ITA,2004,201229.5802
3,Marine fishes,Italy,ITA,2005,196489.7575
3,Marine fishes,Italy,ITA,2006,211159.7054
3,Marine fishes,Italy,ITA,2007,187118.89
3,Marine fishes,Italy,ITA,2008,154324.3931
3,Marine fishes,Italy,ITA,2009,171057.3947
3,Marine fishes,Italy,ITA,2010,150275.6599
3,Marine fishes,Italy,ITA,2011,139411.6257
3,Marine fishes,Italy,ITA,2012,132441.118
3,Marine fishes,Italy,ITA,2013,113897.2322
3,Marine fishes,Italy,ITA,2014,119657.352
3,Marine fishes,Italy,ITA,2015,135982.2891
3,Marine fishes,Italy,ITA,2016,132218.0576
3,Marine fishes,Italy,ITA,2017,129240.0993
3,Marine fishes,Japan,JPN,2000,3381374
3,Marine fishes,Japan,JPN,2001,3238379
3,Marine fishes,Japan,JPN,2002,2980087
3,Marine fishes,Japan,JPN,2003,3208601
3,Marine fishes,Japan,JPN,2004,3086394
3,Marine fishes,Japan,JPN,2005,3173754
3,Marine fishes,Japan,JPN,2006,3264602
3,Marine fishes,Japan,JPN,2007,3161040
3,Marine fishes,Japan,JPN,2008,3178777
3,Marine fishes,Japan,JPN,2009,2941995
3,Marine fishes,Japan,JPN,2010,2979210
3,Marine fishes,Japan,JPN,2011,2765298
3,Marine fishes,Japan,JPN,2012,2762858
3,Marine fishes,Japan,JPN,2013,2677628
3,Marine fishes,Japan,JPN,2014,2714842
3,Marine fishes,Japan,JPN,2015,2665883
3,Marine fishes,Japan,JPN,2016,2569955
3,Marine fishes,Japan,JPN,2017,2617400
3,Marine fishes,Korea,KOR,2000,763100
3,Marine fishes,Korea,KOR,2001,842549
3,Marine fishes,Korea,KOR,2002,709289
3,Marine fishes,Korea,KOR,2003,649957
3,Marine fishes,Korea,KOR,2004,667882
3,Marine fishes,Korea,KOR,2005,715194
3,Marine fishes,Korea,KOR,2006,706767
3,Marine fishes,Korea,KOR,2007,751093
3,Marine fishes,Korea,KOR,2008,870014.488
3,Marine fishes,Korea,KOR,2009,787808
3,Marine fishes,Korea,KOR,2010,722521.302
3,Marine fishes,Korea,KOR,2011,833563
3,Marine fishes,Korea,KOR,2012,691508
3,Marine fishes,Korea,KOR,2013,683241
3,Marine fishes,Korea,KOR,2014,684560
3,Marine fishes,Korea,KOR,2015,707576
3,Marine fishes,Korea,KOR,2016,607419
3,Marine fishes,Korea,KOR,2017,686159.983
3,Marine fishes,Latvia,LVA,2004,121347
3,Marine fishes,Latvia,LVA,2005,147485
3,Marine fishes,Latvia,LVA,2006,137960
3,Marine fishes,Latvia,LVA,2007,151598
3,Marine fishes,Latvia,LVA,2008,154123
3,Marine fishes,Latvia,LVA,2009,159212
3,Marine fishes,Latvia,LVA,2010,162188
3,Marine fishes,Latvia,LVA,2011,152620
3,Marine fishes,Latvia,LVA,2012,91887
3,Marine fishes,Latvia,LVA,2013,112569
3,Marine fishes,Latvia,LVA,2014,117269
3,Marine fishes,Latvia,LVA,2015,76031
3,Marine fishes,Latvia,LVA,2016,108133
3,Marine fishes,Latvia,LVA,2017,115549.69
3,Marine fishes,Lithuania,LTU,2004,12398.75764
3,Marine fishes,Lithuania,LTU,2005,8760.36561
3,Marine fishes,Lithuania,LTU,2006,100233.8885
3,Marine fishes,Lithuania,LTU,2007,149562.4364
3,Marine fishes,Lithuania,LTU,2008,27708.64145
3,Marine fishes,Lithuania,LTU,2009,32888.05293
3,Marine fishes,Lithuania,LTU,2010,32689.26191
3,Marine fishes,Lithuania,LTU,2011,29785.83159
3,Marine fishes,Lithuania,LTU,2012,27669.92771
3,Marine fishes,Lithuania,LTU,2013,79360.81817
3,Marine fishes,Lithuania,LTU,2014,141568.812
3,Marine fishes,Lithuania,LTU,2015,65827.63433
3,Marine fishes,Lithuania,LTU,2016,94053.36137
3,Marine fishes,Lithuania,LTU,2017,85739.852
3,Marine fishes,Mexico,MEX,2005,885161.9785
3,Marine fishes,Mexico,MEX,2006,908040.0969
3,Marine fishes,Mexico,MEX,2007,980872.678
3,Marine fishes,Mexico,MEX,2008,1083916.99
3,Marine fishes,Mexico,MEX,2009,1133087.814
3,Marine fishes,Mexico,MEX,2010,998418.3637
3,Marine fishes,Mexico,MEX,2011,1053995.161
3,Marine fishes,Mexico,MEX,2012,1098239.009
3,Marine fishes,Mexico,MEX,2013,1153179.394
3,Marine fishes,Mexico,MEX,2014,1070745.953
3,Marine fishes,Mexico,MEX,2015,989243.7864
3,Marine fishes,Mexico,MEX,2016,973702.493
3,Marine fishes,Mexico,MEX,2017,1141838.184
3,Marine fishes,Netherlands,NLD,2008,395603.221
3,Marine fishes,Netherlands,NLD,2009,331585.076
3,Marine fishes,Netherlands,NLD,2010,363998.236
3,Marine fishes,Netherlands,NLD,2011,329700.437
3,Marine fishes,Netherlands,NLD,2012,323138.092
3,Marine fishes,Netherlands,NLD,2013,319097.051
3,Marine fishes,Netherlands,NLD,2014,351143.981
3,Marine fishes,Netherlands,NLD,2015,302848.501
3,Marine fishes,Netherlands,NLD,2016,338093.444
3,Marine fishes,Netherlands,NLD,2017,411295.942
3,Marine fishes,New Zealand,NZL,2001,86331.687
3,Marine fishes,New Zealand,NZL,2002,500203.2
3,Marine fishes,New Zealand,NZL,2003,476024.073
3,Marine fishes,New Zealand,NZL,2004,422095.939
3,Marine fishes,New Zealand,NZL,2005,409016.221
3,Marine fishes,New Zealand,NZL,2006,377730.137
3,Marine fishes,New Zealand,NZL,2007,388554.818
3,Marine fishes,New Zealand,NZL,2008,371837.984
3,Marine fishes,New Zealand,NZL,2009,375420.969
3,Marine fishes,New Zealand,NZL,2010,385307.058
3,Marine fishes,New Zealand,NZL,2011,381333.312
3,Marine fishes,New Zealand,NZL,2012,390074.297
3,Marine fishes,New Zealand,NZL,2013,400037.586
3,Marine fishes,New Zealand,NZL,2014,408429.833
3,Marine fishes,New Zealand,NZL,2015,409873.635
3,Marine fishes,New Zealand,NZL,2016,365624.804
3,Marine fishes,New Zealand,NZL,2017,390454.104
3,Marine fishes,Norway,NOR,2000,2466756.146
3,Marine fishes,Norway,NOR,2001,2460322.868
3,Marine fishes,Norway,NOR,2002,2501473.436
3,Marine fishes,Norway,NOR,2003,2314853.049
3,Marine fishes,Norway,NOR,2004,2289598.896
3,Marine fishes,Norway,NOR,2005,2169723.473
3,Marine fishes,Norway,NOR,2006,2036713.64
3,Marine fishes,Norway,NOR,2007,2134003.65
3,Marine fishes,Norway,NOR,2008,2167564.202
3,Marine fishes,Norway,NOR,2009,2276113.947
3,Marine fishes,Norway,NOR,2010,2341878.055
3,Marine fishes,Norway,NOR,2011,1946775.768
3,Marine fishes,Norway,NOR,2012,1827397.862
3,Marine fishes,Norway,NOR,2013,1733770.174
3,Marine fishes,Norway,NOR,2014,1918751.046
3,Marine fishes,Norway,NOR,2015,1950976.964
3,Marine fishes,Norway,NOR,2016,1675408.409
3,Marine fishes,Norway,NOR,2017,2021962.042
3,Marine fishes,Peru,PER,2000,10471172.64
3,Marine fishes,Peru,PER,2001,7749883.284
3,Marine fishes,Peru,PER,2002,8521720.938
3,Marine fishes,Peru,PER,2003,5822503.275
3,Marine fishes,Peru,PER,2004,9224307.934
3,Marine fishes,Peru,PER,2005,8982448.798
3,Marine fishes,Peru,PER,2006,6475326.22
3,Marine fishes,Peru,PER,2007,6646767.266
3,Marine fishes,Peru,PER,2008,6740157.365
3,Marine fishes,Peru,PER,2009,6368237.301
3,Marine fishes,Peru,PER,2010,3730331.738
3,Marine fishes,Peru,PER,2011,7639601.432
3,Marine fishes,Peru,PER,2012,4171628.223
3,Marine fishes,Peru,PER,2013,5266811.872
3,Marine fishes,Peru,PER,2014,2797334.287
3,Marine fishes,Peru,PER,2015,4187477.604
3,Marine fishes,Peru,PER,2016,3369886.45
3,Marine fishes,Poland,POL,2004,120639.7782
3,Marine fishes,Poland,POL,2005,118501.1318
3,Marine fishes,Poland,POL,2006,99341.8523
3,Marine fishes,Poland,POL,2007,102509.0146
3,Marine fishes,Poland,POL,2008,89721.2833
3,Marine fishes,Poland,POL,2009,126636.0368
3,Marine fishes,Poland,POL,2010,105424.8898
3,Marine fishes,Poland,POL,2011,106457.626
3,Marine fishes,Poland,POL,2012,115617.0888
3,Marine fishes,Poland,POL,2013,128876.7381
3,Marine fishes,Poland,POL,2014,113481.4467
3,Marine fishes,Poland,POL,2015,129621.7502
3,Marine fishes,Poland,POL,2016,133917.4341
3,Marine fishes,Poland,POL,2017,132667.5494
3,Marine fishes,Portugal,PRT,2000,150971.027
3,Marine fishes,Portugal,PRT,2001,149334.1625
3,Marine fishes,Portugal,PRT,2002,154870.6912
3,Marine fishes,Portugal,PRT,2003,160172.7217
3,Marine fishes,Portugal,PRT,2004,164527.2681
3,Marine fishes,Portugal,PRT,2005,157777.943
3,Marine fishes,Portugal,PRT,2006,162842.972
3,Marine fishes,Portugal,PRT,2007,174187.5289
3,Marine fishes,Portugal,PRT,2008,178063.3294
3,Marine fishes,Portugal,PRT,2009,157990.195
3,Marine fishes,Portugal,PRT,2010,195613.0655
3,Marine fishes,Portugal,PRT,2011,215173.8
3,Marine fishes,Portugal,PRT,2012,189707.1
3,Marine fishes,Portugal,PRT,2013,185521.172
3,Marine fishes,Portugal,PRT,2014,153186.1
3,Marine fishes,Portugal,PRT,2015,166821.7
3,Marine fishes,Portugal,PRT,2016,166972.465
3,Marine fishes,Portugal,PRT,2017,156826.5
3,Marine fishes,Slovenia,SVN,2006,871.1
3,Marine fishes,Slovenia,SVN,2007,820.7
3,Marine fishes,Slovenia,SVN,2008,642.9
3,Marine fishes,Slovenia,SVN,2009,807.8
3,Marine fishes,Slovenia,SVN,2010,700.3
3,Marine fishes,Slovenia,SVN,2011,660.3
3,Marine fishes,Slovenia,SVN,2012,278.6
3,Marine fishes,Slovenia,SVN,2013,202.7
3,Marine fishes,Slovenia,SVN,2014,214.1
3,Marine fishes,Slovenia,SVN,2015,167.1
3,Marine fishes,Slovenia,SVN,2016,115.61383
3,Marine fishes,Slovenia,SVN,2017,104.24483
3,Marine fishes,Spain,ESP,2000,882099
3,Marine fishes,Spain,ESP,2001,854841
3,Marine fishes,Spain,ESP,2002,852200
3,Marine fishes,Spain,ESP,2003,816548
3,Marine fishes,Spain,ESP,2004,646639
3,Marine fishes,Spain,ESP,2005,641894
3,Marine fishes,Spain,ESP,2006,707720
3,Marine fishes,Spain,ESP,2007,765917
3,Marine fishes,Spain,ESP,2008,825242
3,Marine fishes,Spain,ESP,2009,635238.3
3,Marine fishes,Spain,ESP,2010,695389.8
3,Marine fishes,Spain,ESP,2011,658166.74
3,Marine fishes,Spain,ESP,2012,662761.44
3,Marine fishes,Spain,ESP,2013,793157.54
3,Marine fishes,Spain,ESP,2014,995661.7
3,Marine fishes,Spain,ESP,2015,772232.77
3,Marine fishes,Spain,ESP,2016,746483.72
3,Marine fishes,Spain,ESP,2017,790221.28
3,Marine fishes,Sweden,SWE,2000,334766.5961
3,Marine fishes,Sweden,SWE,2001,309055.8288
3,Marine fishes,Sweden,SWE,2002,287547.9489
3,Marine fishes,Sweden,SWE,2003,277655.9988
3,Marine fishes,Sweden,SWE,2004,254220.3821
3,Marine fishes,Sweden,SWE,2005,233905.3307
3,Marine fishes,Sweden,SWE,2006,244655.5874
3,Marine fishes,Sweden,SWE,2007,221670.2833
3,Marine fishes,Sweden,SWE,2008,216878.8361
3,Marine fishes,Sweden,SWE,2009,194953.7806
